"Collection_number","CBG_ACC_BOOL","Scientific_name","Binomial","Binomial_authority_issues","Infra_auth_issues","Project_name","Site_name","latitude_dd","longitude_dd","Datum","Primary_Collector","Associated_Collectors","Habitat","Fide","Determined_by","Aspect","Slope","Notes","latitude_dms","longitude_dms","Long_AutoFill_Flag","Lat_AutoFill_Flag","datum","Country","State","County","Feature","Mang_Name","Unit_Nm","trs","Gen","elevation_m","elevation_ft","aspect","slope","geomorphon","geology","physical_environ","Site","Allotment","Full_name","Name_authority","Genus","Epithet","Infrarank","Infraspecies","Associates","Vegetation","Date_digital","Date_digital_ymd","Date_digital_day","Date_digital_mo","Date_digital_yr","Date_digital_text","Determined_date","Determined_date_ymd","Determined_date_day","Determined_date_mo","Determined_date_yr","Determined_date_text","POW_Query","Family","POW_Name_authority","POW_Full_name","Binomial_authority","POW_Genus","POW_Epithet","POW_Infrarank","POW_Infraspecies","Infraspecific_authority","Directions_BL"
2673,NA,"Castilleja chromosa","Castilleja chromosa",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Castilleja chromosa","Castilleja chromosa A.Nelson","Castilleja","chromosa",NA,NA,"Astragalus wingatanus, Senecio integerrimus, Packera multilobata, Delphinium nuttallianum","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Castilleja chromosa","Orobanchaceae","Castilleja chromosa A.Nelson","Castilleja chromosa","A.Nelson","Castilleja","chromosa",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
2674,NA,"Packera multilobata","Packera multilobata",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Packera multilobata","Packera multilobata (Torr. & A.Gray) W.A.Weber & Á.Löve","Packera","multilobata",NA,NA,"Astragalus wingatanus, Senecio integerrimus, Delphinium nuttallianum","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Packera multilobata","Asteraceae","Packera multilobata (Torr. & A.Gray) W.A.Weber & Á.Löve","Packera multilobata","(Torr. & A.Gray) W.A.Weber & Á.Löve","Packera","multilobata",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
2675,NA,"Delphinium nuttallianum","Delphinium nuttallianum",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Delphinium nuttallianum","Delphinium nuttallianum Pritz. ex Walp.","Delphinium","nuttallianum",NA,NA,"Astragalus wingatanus, Senecio integerrimus, Packera multilobata","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Delphinium nuttallianum","Ranunculaceae","Delphinium nuttallianum Pritz. ex Walp.","Delphinium nuttallianum","Pritz. ex Walp.","Delphinium","nuttallianum",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
2677,NA,"Eriogonum inflatum","Eriogonum inflatum",NA,NA,"Assess, Inventory, and Monitor","Starr Ranch",38.79269,-108.15714,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Salt desert, upper slopes of gully","Flora of Colorado","R.C. Benkendorf",219,4,NA,"N 38°47'34","W 108°9'26",NA,NA,"WGS84","U.S.A.","Colorado","Delta",NA,"BLM","Uncompahgre FO","14S 96W 32","U.S.A., Colorado, Delta Co., BLM Uncompahgre FO 14S 96W 32","1,590","5,220",219,4,"hollow","Sedimentary, clastic","At 5,220 ft (1,590 m), in a hollow, 4° slo. 219° asp.; geology: Sedimentary, clastic.","1.8mi at 343° from Hawkin rsvr. # 3.","Deer Basin - Midway","Eriogonum inflatum","Eriogonum inflatum Torr.","Eriogonum","inflatum",NA,NA,"Atriplex gardneri","Atriplex corrugata","06.03.2022",2022-06-03,3,6,2022,"3 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Eriogonum inflatum","Polygonaceae","Eriogonum inflatum Torr.","Eriogonum inflatum","Torr.","Eriogonum","inflatum",NA,NA,NA,"20mins from Delta CO via US-50 W and Star Nelson Rd. Head north toward E 3rd St 0.1 mi. Turn L at the 1st cross street on E 3rd St 0.1 mi. Con't to follow US-50 W 7.1 mi. Turn R on Star Nelson Rd 3 mi. Head to Hawkin rsvr. No. 3."
2678,NA,"Xanthisma spinulosum","Xanthisma spinulosum",NA,NA,"Assess, Inventory, and Monitor","Starr Ranch",38.79352,-108.15897,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Salt desert transition to basalt flats","Flora of Colorado","R.C. Benkendorf",102,5,NA,"N 38°47'37","W 108°9'32",NA,NA,"WGS84","U.S.A.","Colorado","Delta",NA,"BLM","Uncompahgre FO","14S 96W 31","U.S.A., Colorado, Delta Co., BLM Uncompahgre FO 14S 96W 31","1,616","5,300",102,5,"ridge","Sedimentary, clastic","At 5,300 ft (1,616 m), on a ridge, 5° slo. 102° asp.; geology: Sedimentary, clastic.","1.9mi at 340° from Hawkin rsvr. # 3.","Deer Basin - Midway","Xanthisma spinulosum","Xanthisma spinulosum (Pursh) D.R.Morgan & R.L.Hartm.","Xanthisma","spinulosum",NA,NA,"Halogeton glomeratus, Camissonia eastwoodiae","Pleuraphis jamesii, Sphaeralcea coccinea, Opuntia polyacantha","06.03.2022",2022-06-03,3,6,2022,"3 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Xanthisma spinulosum","Asteraceae","Xanthisma spinulosum (Pursh) D.R.Morgan & R.L.Hartm.","Xanthisma spinulosum","(Pursh) D.R.Morgan & R.L.Hartm.","Xanthisma","spinulosum",NA,NA,NA,"20mins from Delta CO via US-50 W and Star Nelson Rd. Head north toward E 3rd St 0.1 mi. Turn L at the 1st cross street on E 3rd St 0.1 mi. Con't to follow US-50 W 7.1 mi. Turn R on Star Nelson Rd 3 mi. Head to Hawkin rsvr. No. 3."
2679,NA,"Psilostrophe bakeri","Psilostrophe bakeri",NA,NA,"Assess, Inventory, and Monitor","Starr Ranch",38.79352,-108.15897,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Salt desert transition to basalt flats","Flora of Colorado","R.C. Benkendorf",102,5,NA,"N 38°47'37","W 108°9'32",NA,NA,"WGS84","U.S.A.","Colorado","Delta",NA,"BLM","Uncompahgre FO","14S 96W 31","U.S.A., Colorado, Delta Co., BLM Uncompahgre FO 14S 96W 31","1,616","5,300",102,5,"ridge","Sedimentary, clastic","At 5,300 ft (1,616 m), on a ridge, 5° slo. 102° asp.; geology: Sedimentary, clastic.","1.9mi at 340° from Hawkin rsvr. # 3.","Deer Basin - Midway","Psilostrophe bakeri","Psilostrophe bakeri Greene","Psilostrophe","bakeri",NA,NA,"Halogeton glomeratus, Camissonia eastwoodiae","Pleuraphis jamesii, Sphaeralcea coccinea, Opuntia polyacantha","06.03.2022",2022-06-03,3,6,2022,"3 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Psilostrophe bakeri","Asteraceae","Psilostrophe bakeri Greene","Psilostrophe bakeri","Greene","Psilostrophe","bakeri",NA,NA,NA,"20mins from Delta CO via US-50 W and Star Nelson Rd. Head north toward E 3rd St 0.1 mi. Turn L at the 1st cross street on E 3rd St 0.1 mi. Con't to follow US-50 W 7.1 mi. Turn R on Star Nelson Rd 3 mi. Head to Hawkin rsvr. No. 3."
2680,NA,"Thelesperma subnudum","Thelesperma subnudum",NA,NA,"Assess, Inventory, and Monitor","Sawmill Mesa",38.6901,-108.1974,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Salt desert pinon-juniper interface","Flora of Colorado","R.C. Benkendorf",59,3,NA,"N 38°41'24","W 108°11'51",NA,NA,"WGS84","U.S.A.","Colorado","Delta",NA,"BLM","Uncompahgre FO","51N 12W 15","U.S.A., Colorado, Delta Co., BLM Uncompahgre FO 51N 12W 15","1,652","5,420",59,3,"slope","Sedimentary, clastic","At 5,420 ft (1,652 m), on a slope, 3° slo. 59° asp.; geology: Sedimentary, clastic.","0.7mi at 116° from Club Gulch rsvr.","Cactus Park - Club Gulch","Thelesperma subnudum","Thelesperma subnudum A.Gray","Thelesperma","subnudum",NA,NA,"Sphaeralcea coccinea","Atriplex confertifolia, Gutierrezia sarothrae, Phacelia crenulata, Pleuraphis jamesii","06.04.2022",2022-06-04,4,6,2022,"4 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Thelesperma subnudum","Asteraceae","Thelesperma subnudum A.Gray","Thelesperma subnudum","A.Gray","Thelesperma","subnudum",NA,NA,NA,"20mins from Delta CO via Sawmill Mesa Rd. Turn R on 4th St 0.2 mi. Turn L on Palmer St 0.1 mi. Turn R at the 1st cross street on W 5th St 0.5 mi. Con't on G Rd 1.6 mi. Con't on Sawmill Mesa Rd 6.8 mi. Head to Club Gulch rsvr."
2681,NA,"Platyschkuhria integrifolia var. desertorum","Platyschkuhria integrifolia",NA,NA,"Assess, Inventory, and Monitor","Sawmill Mesa",38.6901,-108.1974,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Salt desert pinon-juniper interface","Flora of Colorado","R.C. Benkendorf",59,3,NA,"N 38°41'24","W 108°11'51",NA,NA,"WGS84","U.S.A.","Colorado","Delta",NA,"BLM","Uncompahgre FO","51N 12W 15","U.S.A., Colorado, Delta Co., BLM Uncompahgre FO 51N 12W 15","1,652","5,420",59,3,"slope","Sedimentary, clastic","At 5,420 ft (1,652 m), on a slope, 3° slo. 59° asp.; geology: Sedimentary, clastic.","0.7mi at 116° from Club Gulch rsvr.","Cactus Park - Club Gulch","Platyschkuhria integrifolia var. desertorum","Platyschkuhria integrifolia (A.Gray) Rydb. var. desertorum","Platyschkuhria","integrifolia","var.","desertorum","Sphaeralcea coccinea","Atriplex confertifolia, Gutierrezia sarothrae, Phacelia crenulata, Pleuraphis jamesii","06.04.2022",2022-06-04,4,6,2022,"4 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Platyschkuhria integrifolia var. desertorum","Asteraceae","Platyschkuhria integrifolia (A.Gray) Rydb.","Platyschkuhria integrifolia","(A.Gray) Rydb.","Platyschkuhria","integrifolia",NA,NA,NA,"20mins from Delta CO via Sawmill Mesa Rd. Turn R on 4th St 0.2 mi. Turn L on Palmer St 0.1 mi. Turn R at the 1st cross street on W 5th St 0.5 mi. Con't on G Rd 1.6 mi. Con't on Sawmill Mesa Rd 6.8 mi. Head to Club Gulch rsvr."
2682,NA,"Cryptantha minima","Cryptantha minima",NA,NA,"Assess, Inventory, and Monitor","Sawmill Mesa",38.6901,-108.1974,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Salt desert pinon-juniper interface","Flora of Colorado","R.C. Benkendorf",59,3,NA,"N 38°41'24","W 108°11'51",NA,NA,"WGS84","U.S.A.","Colorado","Delta",NA,"BLM","Uncompahgre FO","51N 12W 15","U.S.A., Colorado, Delta Co., BLM Uncompahgre FO 51N 12W 15","1,652","5,420",59,3,"slope","Sedimentary, clastic","At 5,420 ft (1,652 m), on a slope, 3° slo. 59° asp.; geology: Sedimentary, clastic.","0.7mi at 116° from Club Gulch rsvr.","Cactus Park - Club Gulch","Cryptantha minima","Cryptantha minima Rydb.","Cryptantha","minima",NA,NA,"Sphaeralcea coccinea","Atriplex confertifolia, Gutierrezia sarothrae, Phacelia crenulata, Pleuraphis jamesii","06.04.2022",2022-06-04,4,6,2022,"4 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Cryptantha minima","Boraginaceae","Cryptantha minima Rydb.","Cryptantha minima","Rydb.","Cryptantha","minima",NA,NA,NA,"20mins from Delta CO via Sawmill Mesa Rd. Turn R on 4th St 0.2 mi. Turn L on Palmer St 0.1 mi. Turn R at the 1st cross street on W 5th St 0.5 mi. Con't on G Rd 1.6 mi. Con't on Sawmill Mesa Rd 6.8 mi. Head to Club Gulch rsvr."
2683,NA,"Brickellia oblongifolia","Brickellia oblongifolia",NA,NA,"Assess, Inventory, and Monitor","Sawmill Mesa",38.6901,-108.1974,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Salt desert pinon-juniper interface","Flora of Colorado","R.C. Benkendorf",59,3,NA,"N 38°41'24","W 108°11'51",NA,NA,"WGS84","U.S.A.","Colorado","Delta",NA,"BLM","Uncompahgre FO","51N 12W 15","U.S.A., Colorado, Delta Co., BLM Uncompahgre FO 51N 12W 15","1,652","5,420",59,3,"slope","Sedimentary, clastic","At 5,420 ft (1,652 m), on a slope, 3° slo. 59° asp.; geology: Sedimentary, clastic.","0.7mi at 116° from Club Gulch rsvr.","Cactus Park - Club Gulch","Brickellia oblongifolia","Brickellia oblongifolia Nutt.","Brickellia","oblongifolia",NA,NA,"Sphaeralcea coccinea","Atriplex confertifolia, Gutierrezia sarothrae, Phacelia crenulata, Pleuraphis jamesii","06.04.2022",2022-06-04,4,6,2022,"4 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Brickellia oblongifolia","Asteraceae","Brickellia oblongifolia Nutt.","Brickellia oblongifolia","Nutt.","Brickellia","oblongifolia",NA,NA,NA,"20mins from Delta CO via Sawmill Mesa Rd. Turn R on 4th St 0.2 mi. Turn L on Palmer St 0.1 mi. Turn R at the 1st cross street on W 5th St 0.5 mi. Con't on G Rd 1.6 mi. Con't on Sawmill Mesa Rd 6.8 mi. Head to Club Gulch rsvr."
2684,NA,"Pleuraphis jamesii","Pleuraphis jamesii",NA,NA,"Assess, Inventory, and Monitor","The Narrows",38.65442,-108.20447,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Rocky sandstone soils","Flora of Colorado","R.C. Benkendorf",321,13,NA,"N 38°39'16","W 108°12'16",NA,NA,"WGS84","U.S.A.","Colorado","Montrose",NA,"BLM","Uncompahgre FO","51N 12W 27","U.S.A., Colorado, Montrose Co., BLM Uncompahgre FO 51N 12W 27","1,744","5,720",321,13,"slope","Sedimentary, clastic","At 5,720 ft (1,744 m), on a slope, 13° slo. 321° asp.; geology: Sedimentary, clastic.","0.4mi at 291° from The Narrows.","Twenty Five Mesa North","Pleuraphis jamesii","Pleuraphis jamesii (Torr.) Benth.","Pleuraphis","jamesii",NA,NA,"Opuntia macrorhiza, Pseudoroegneria spicata, Hesperostipa comata","Juniperus osteosperma, Artemisia nova, Bouteloua gracilis, Eriocoma hymenoides, Gutierrezia sarothrae","06.05.2022",2022-06-05,5,6,2022,"5 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Pleuraphis jamesii","Poaceae","Hilaria jamesii (Torr.) Benth.","Hilaria jamesii","(Torr.) Benth.","Hilaria","jamesii",NA,NA,NA,"30mins from Delta CO via CO-348 S and 25 Mesa Rd. Turn R on 4th St 0.1 mi. Turn L on Main St 0.7 mi. Sharp R on Confluence Dr. 0.5 mi. Con't to follow CO-348 S 2.8 mi. Turn R to stay on CO-348 S 0.7 mi. Con't straight on 25 Mesa Rd 7.5 mi. Head to The Narrows."
2685,NA,"Hesperostipa comata","Hesperostipa comata",NA,NA,"Assess, Inventory, and Monitor","The Narrows",38.65442,-108.20447,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Rocky sandstone soils","Flora of Colorado","R.C. Benkendorf",321,13,NA,"N 38°39'16","W 108°12'16",NA,NA,"WGS84","U.S.A.","Colorado","Montrose",NA,"BLM","Uncompahgre FO","51N 12W 27","U.S.A., Colorado, Montrose Co., BLM Uncompahgre FO 51N 12W 27","1,744","5,720",321,13,"slope","Sedimentary, clastic","At 5,720 ft (1,744 m), on a slope, 13° slo. 321° asp.; geology: Sedimentary, clastic.","0.4mi at 291° from The Narrows.","Twenty Five Mesa North","Hesperostipa comata","Hesperostipa comata (Trin. & Rupr.) Barkworth","Hesperostipa","comata",NA,NA,"Opuntia macrorhiza, Pseudoroegneria spicata","Juniperus osteosperma, Artemisia nova, Bouteloua gracilis, Pleuraphis jamesii, Eriocoma hymenoides, Gutierrezia sarothrae","06.05.2022",2022-06-05,5,6,2022,"5 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Hesperostipa comata","Poaceae","Hesperostipa comata (Trin. & Rupr.) Barkworth","Hesperostipa comata","(Trin. & Rupr.) Barkworth","Hesperostipa","comata",NA,NA,NA,"30mins from Delta CO via CO-348 S and 25 Mesa Rd. Turn R on 4th St 0.1 mi. Turn L on Main St 0.7 mi. Sharp R on Confluence Dr. 0.5 mi. Con't to follow CO-348 S 2.8 mi. Turn R to stay on CO-348 S 0.7 mi. Con't straight on 25 Mesa Rd 7.5 mi. Head to The Narrows."
2686,NA,"Oryzopsis hymenoides","Oryzopsis hymenoides",NA,NA,"Assess, Inventory, and Monitor","The Narrows",38.65442,-108.20447,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Rocky sandstone soils","Flora of Colorado","R.C. Benkendorf",321,13,NA,"N 38°39'16","W 108°12'16",NA,NA,"WGS84","U.S.A.","Colorado","Montrose",NA,"BLM","Uncompahgre FO","51N 12W 27","U.S.A., Colorado, Montrose Co., BLM Uncompahgre FO 51N 12W 27","1,744","5,720",321,13,"slope","Sedimentary, clastic","At 5,720 ft (1,744 m), on a slope, 13° slo. 321° asp.; geology: Sedimentary, clastic.","0.4mi at 291° from The Narrows.","Twenty Five Mesa North","Oryzopsis hymenoides","Oryzopsis hymenoides (Roem. & Schult.) Rydb.","Oryzopsis","hymenoides",NA,NA,"Opuntia macrorhiza, Pseudoroegneria spicata, Hesperostipa comata","Juniperus osteosperma, Artemisia nova, Bouteloua gracilis, Pleuraphis jamesii, Eriocoma hymenoides, Gutierrezia sarothrae","06.05.2022",2022-06-05,5,6,2022,"5 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Oryzopsis hymenoides","Poaceae","Eriocoma hymenoides (Roem. & Schult.) Rydb.","Eriocoma hymenoides","(Roem. & Schult.) Rydb.","Eriocoma","hymenoides",NA,NA,NA,"30mins from Delta CO via CO-348 S and 25 Mesa Rd. Turn R on 4th St 0.1 mi. Turn L on Main St 0.7 mi. Sharp R on Confluence Dr. 0.5 mi. Con't to follow CO-348 S 2.8 mi. Turn R to stay on CO-348 S 0.7 mi. Con't straight on 25 Mesa Rd 7.5 mi. Head to The Narrows."
2687,NA,"Leymus salinus","Leymus salinus",NA,NA,"Assess, Inventory, and Monitor","The Narrows",38.65442,-108.20447,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Rocky sandstone soils","Flora of Colorado","R.C. Benkendorf",321,13,NA,"N 38°39'16","W 108°12'16",NA,NA,"WGS84","U.S.A.","Colorado","Montrose",NA,"BLM","Uncompahgre FO","51N 12W 27","U.S.A., Colorado, Montrose Co., BLM Uncompahgre FO 51N 12W 27","1,744","5,720",321,13,"slope","Sedimentary, clastic","At 5,720 ft (1,744 m), on a slope, 13° slo. 321° asp.; geology: Sedimentary, clastic.","0.4mi at 291° from The Narrows.","Twenty Five Mesa North","Leymus salina","Leymus salina (M.E.Jones) Á.Löve","Leymus","salina",NA,NA,"Opuntia macrorhiza, Pseudoroegneria spicata, Hesperostipa comata","Juniperus osteosperma, Artemisia nova, Bouteloua gracilis, Pleuraphis jamesii, Eriocoma hymenoides, Gutierrezia sarothrae","06.05.2022",2022-06-05,5,6,2022,"5 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Leymus salina","Poaceae","Leymus salina (M.E.Jones) Á.Löve","Leymus salina","(M.E.Jones) Á.Löve","Leymus","salina",NA,NA,NA,"30mins from Delta CO via CO-348 S and 25 Mesa Rd. Turn R on 4th St 0.1 mi. Turn L on Main St 0.7 mi. Sharp R on Confluence Dr. 0.5 mi. Con't to follow CO-348 S 2.8 mi. Turn R to stay on CO-348 S 0.7 mi. Con't straight on 25 Mesa Rd 7.5 mi. Head to The Narrows."
2688,NA,"Physaria acutifolia","Physaria acutifolia",NA,NA,"Assess, Inventory, and Monitor","The Narrows",38.65442,-108.20447,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Rocky sandstone soils","Flora of Colorado","R.C. Benkendorf",321,13,NA,"N 38°39'16","W 108°12'16",NA,NA,"WGS84","U.S.A.","Colorado","Montrose",NA,"BLM","Uncompahgre FO","51N 12W 27","U.S.A., Colorado, Montrose Co., BLM Uncompahgre FO 51N 12W 27","1,744","5,720",321,13,"slope","Sedimentary, clastic","At 5,720 ft (1,744 m), on a slope, 13° slo. 321° asp.; geology: Sedimentary, clastic.","0.4mi at 291° from The Narrows.","Twenty Five Mesa North","Physaria acutifolia","Physaria acutifolia Rydb.","Physaria","acutifolia",NA,NA,"Opuntia macrorhiza, Pseudoroegneria spicata, Hesperostipa comata","Juniperus osteosperma, Artemisia nova, Bouteloua gracilis, Pleuraphis jamesii, Eriocoma hymenoides, Gutierrezia sarothrae","06.05.2022",2022-06-05,5,6,2022,"5 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Physaria acutifolia","Brassicaceae","Physaria acutifolia Rydb.","Physaria acutifolia","Rydb.","Physaria","acutifolia",NA,NA,NA,"30mins from Delta CO via CO-348 S and 25 Mesa Rd. Turn R on 4th St 0.1 mi. Turn L on Main St 0.7 mi. Sharp R on Confluence Dr. 0.5 mi. Con't to follow CO-348 S 2.8 mi. Turn R to stay on CO-348 S 0.7 mi. Con't straight on 25 Mesa Rd 7.5 mi. Head to The Narrows."
2689,NA,"Atriplex canescens","Atriplex canescens",NA,NA,"Assess, Inventory, and Monitor","The Narrows",38.65442,-108.20447,"NAD83","Reed Clark Benkendorf","Hannah Lovell","Rocky sandstone soils","Flora of Colorado","R.C. Benkendorf",321,13,NA,"N 38°39'16","W 108°12'16",NA,NA,"WGS84","U.S.A.","Colorado","Montrose",NA,"BLM","Uncompahgre FO","51N 12W 27","U.S.A., Colorado, Montrose Co., BLM Uncompahgre FO 51N 12W 27","1,744","5,720",321,13,"slope","Sedimentary, clastic","At 5,720 ft (1,744 m), on a slope, 13° slo. 321° asp.; geology: Sedimentary, clastic.","0.4mi at 291° from The Narrows.","Twenty Five Mesa North","Atriplex canescens","Atriplex canescens (Pursh) Nutt.","Atriplex","canescens",NA,NA,"Opuntia macrorhiza, Pseudoroegneria spicata, Hesperostipa comata","Juniperus osteosperma, Artemisia nova, Bouteloua gracilis, Pleuraphis jamesii, Eriocoma hymenoides, Gutierrezia sarothrae","06.05.2022",2022-06-05,5,6,2022,"5 Jun, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Atriplex canescens","Amaranthaceae","Atriplex canescens (Pursh) Nutt.","Atriplex canescens","(Pursh) Nutt.","Atriplex","canescens",NA,NA,NA,"30mins from Delta CO via CO-348 S and 25 Mesa Rd. Turn R on 4th St 0.1 mi. Turn L on Main St 0.7 mi. Sharp R on Confluence Dr. 0.5 mi. Con't to follow CO-348 S 2.8 mi. Turn R to stay on CO-348 S 0.7 mi. Con't straight on 25 Mesa Rd 7.5 mi. Head to The Narrows."
